Feature_1,Feature_2,Label
-2.47E+00,-1.59E+00,3
1.51E+00,2.07E+00,3
-3.00E-01,2.01E+00,3
4.22E-01,-1.82E+00,3
3.55E+00,-1.25E+00,3
1.56E+00,-1.87E+00,3
-5.13E-02,-1.95E+00,3
-1.72E+00,1.94E+00,3
-2.48E+00,-1.57E+00,3
-3.16E+00,1.64E+00,3
-1.74E+00,-1.70E+00,3
2.61E+00,1.80E+00,3
2.99E+00,-1.59E+00,3
-1.25E+00,-1.84E+00,3
4.69E+00,-6.38E-01,3
8.49E-01,2.00E+00,3
14.61454619,-0.01478623,4
15.08026992,-0.22431207,4
15.03210232,0.002760183,4
14.69439896,0.13765691,4
14.77206822,0.19119868,4
14.96612749,0.29828171,4
15.36750691,0.61173713,4
14.71810111,-0.096759631,4
15.07006448,-0.37535292,4
14.53350995,-0.14002505,4
14.82045405,-0.070475495,4
15.04288116,0.04217249,4
14.76712072,0.069014464,4
14.82766707,0.096050891,4
14.87584749,0.31385757,4
14.64805877,0.28597771,4
14.91636606,-0.000485099,4
14.63796358,-0.38156211,4
14.78077323,0.12447337,4
15.43666005,-0.47913424,4
15.01460688,-0.040948758,4
15.2085464,-0.057557228,4
14.75149964,-0.24574128,4
14.88294099,-0.26155455,4
14.92360798,0.29058711,4
15.33433827,-0.5420655,4
14.94087042,0.1886374,4
14.78887333,-0.055268552,4
14.65842706,0.18926942,4
14.70940139,-0.036807761,4
14.97697957,-0.19230497,4
14.83236753,0.59830445,4
14.80556794,-0.35004667,4
14.68798205,-0.37951995,4
15.31779371,0.11855764,4
14.97599472,0.066375266,4
15.41137464,0.020170409,4
14.96170017,-0.011716488,4
14.68734742,0.096605416,4
14.91613722,0.081689957,4
14.88284828,0.52467761,4
15.31183579,-0.24841233,4
15.11700973,0.007917757,4
15.07682795,0.054714545,4
15.17085457,-0.3311043,4
14.98021546,-0.85618889,4
14.52486818,0.13105779,4
15.06156335,-0.016943737,4
14.63344103,0.46743259,4
15.11709075,0.42283137,4
11.695425,-1.966383,5
10.9088665,-1.0389612,5
14.3938192,3.2895228,5
17.2308147,2.2944308,5
15.78934776,2.7247414,5
14.8061226,-2.5492517,5
13.80111729,2.0389819,5
13.59272123,3.0644617,5
11.4368054,2.1268964,5
19.0548734,0.1362836,5
16.06841946,-3.5918527,5
11.7384992,-0.2721216,5
13.4967097,-2.8780733,5
17.8726661,0.7470733,5
15.3852859,3.0864806,5
11.5049847,0.0529046,5
13.8664313,2.5656397,5
14.6335878,2.9519255,5
18.7235225,0.5794702,5
12.3255745,0.3834279,5
12.5178,-3.0613819,5
13.4510587,2.6002669,5
16.492043,-2.6234036,5
17.0213694,2.4309515,5
14.4519009,-3.0188254,5
12.0716707,-0.68135194,5
11.8272958,1.0620788,5
13.4880294,1.6874357,5
12.520142,-2.3390051,5
17.4499476,1.4154928,5
16.2295386,2.5707773,5
15.8313781,3.1208222,5
15.7220152,-2.8907138,5
16.09182103,-3.3549085,5
18.7849878,0.47257513,5
11.288639,-0.98043887,5
15.2891961,3.7141898,5
15.3434498,3.6712374,5
15.8841762,3.5726962,5
17.43544578,-2.6814392,5
13.9304642,3.2589868,5
16.4308682,2.1435709,5
18.9271974,-0.8783576,5
15.1035369,-2.3269954,5
12.7935584,1.9925416,5
16.4637963,-2.844366,5
18.4453801,-1.3608251,5
13.8117904,-2.6146969,5
16.377517,-2.3498637,5
15.31973892,3.4500079,5
1.57E+01,9.87E+00,6
1.54E+01,1.01E+01,6
1.56E+01,1.01E+01,6
1.66E+01,9.61E+00,6
1.71E+01,1.04E+01,6
1.58E+01,9.79E+00,6
1.67E+01,9.58E+00,6
1.58E+01,9.78E+00,6
1.66E+01,1.03E+01,6
1.71E+01,9.71E+00,6
1.69E+01,1.03E+01,6
1.59E+01,9.80E+00,6
1.53E+01,9.93E+00,6
1.63E+01,9.72E+00,6
1.66E+01,9.64E+00,6
1.60E+01,9.66E+00,6
1.67E+01,9.59E+00,6
1.69E+01,9.79E+00,6
1.57E+01,9.89E+00,6
1.59E+01,9.78E+00,6
1.69E+01,9.56E+00,6
1.68E+01,1.04E+01,6
1.64E+01,1.03E+01,6
1.72E+01,1.01E+01,6
1.69E+01,1.02E+01,6
1.34E+01,9.59E+00,7
1.29E+01,1.01E+01,7
1.37E+01,1.03E+01,7
1.38E+01,1.03E+01,7
1.37E+01,1.03E+01,7
1.31E+01,9.90E+00,7
1.33E+01,9.68E+00,7
1.39E+01,9.77E+00,7
1.39E+01,9.78E+00,7
1.31E+01,9.82E+00,7
1.27E+01,9.78E+00,7
1.32E+01,9.61E+00,7
1.29E+01,9.69E+00,7
1.35E+01,1.04E+01,7
1.32E+01,9.76E+00,7
1.41E+01,9.63E+00,7
1.29E+01,9.98E+00,7
1.32E+01,9.76E+00,7
1.28E+01,9.88E+00,7
1.37E+01,9.64E+00,7
1.31E+01,1.03E+01,7
1.33E+01,1.03E+01,7
1.30E+01,9.70E+00,7
1.34E+01,9.63E+00,7
1.35E+01,1.04E+01,7
1.53E+01,1.10E+01,8
1.53E+01,1.15E+01,8
1.52E+01,1.05E+01,8
1.46E+01,1.17E+01,8
1.46E+01,1.15E+01,8
1.48E+01,1.22E+01,8
1.51E+01,1.05E+01,8
1.48E+01,1.10E+01,8
1.47E+01,1.10E+01,8
1.46E+01,1.17E+01,8
1.51E+01,1.04E+01,8
1.47E+01,1.21E+01,8
1.47E+01,1.11E+01,8
1.52E+01,1.05E+01,8
1.52E+01,1.08E+01,8
1.50E+01,1.02E+01,8
1.48E+01,1.22E+01,8
1.51E+01,1.22E+01,8
1.53E+01,1.21E+01,8
1.51E+01,1.06E+01,8
1.49E+01,1.05E+01,8
1.54E+01,1.14E+01,8
1.50E+01,1.05E+01,8
1.50E+01,1.05E+01,8
1.51E+01,1.06E+01,8
1.51E+01,7.81E+00,9
1.53E+01,8.83E+00,9
1.52E+01,9.14E+00,9
1.50E+01,9.60E+00,9
1.47E+01,8.92E+00,9
1.46E+01,8.51E+00,9
1.47E+01,7.94E+00,9
1.53E+01,8.45E+00,9
1.51E+01,9.45E+00,9
1.52E+01,9.00E+00,9
1.47E+01,8.98E+00,9
1.46E+01,8.28E+00,9
1.46E+01,8.35E+00,9
1.52E+01,9.35E+00,9
1.47E+01,8.79E+00,9
1.46E+01,8.15E+00,9
1.47E+01,8.61E+00,9
1.53E+01,8.15E+00,9
1.54E+01,8.90E+00,9
1.49E+01,7.84E+00,9
1.51E+01,9.42E+00,9
1.50E+01,9.87E+00,9
1.53E+01,8.75E+00,9
1.52E+01,9.15E+00,9
1.53E+01,8.59E+00,9
-2.36E+00,8.38E+00,10
-2.62E+00,1.19E+01,10
4.81E-01,1.22E+01,10
2.17E+00,1.19E+01,10
1.60E+00,1.21E+01,10
4.72E+00,9.43E+00,10
-1.93E+00,8.17E+00,10
-3.29E+00,8.67E+00,10
-4.52E+00,1.10E+01,10
-2.20E+00,1.19E+01,10
-4.64E+00,1.08E+01,10
3.55E+00,8.62E+00,10
-4.12E+00,1.12E+01,10
3.90E-01,1.21E+01,10
-9.08E-01,1.21E+01,10
-1.34E+00,1.19E+01,10
4.58E+00,1.08E+01,10
3.66E+00,8.67E+00,10
-3.82E+00,1.15E+01,10
-9.46E-01,8.21E+00,10
-3.74E+00,1.13E+01,10
-2.33E+00,8.25E+00,10
4.72E+00,1.07E+01,10
2.15E+00,1.18E+01,10
2.25E+00,1.18E+01,10
4.92E+00,1.05E+01,10
-4.82E+00,1.07E+01,10
2.27E+00,1.18E+01,10
2.47E+00,1.18E+01,10
-6.55E-01,8.13E+00,10
2.57E-01,8.20E+00,10
-2.01E+00,1.19E+01,10
4.72E+00,9.37E+00,10
-8.26E-02,8.16E+00,10
-4.47E+00,1.10E+01,10
-1.13E+00,1.20E+01,10
1.67E+00,8.14E+00,10
1.38E+00,1.20E+01,10
3.55E-01,8.01E+00,10
4.26E+00,1.11E+01,10
-4.84E-02,1.20E+01,10
-1.34E+00,1.20E+01,10
-9.94E-01,1.20E+01,10
2.74E+00,8.42E+00,10
-3.86E+00,1.13E+01,10
8.30E-01,8.12E+00,10
-2.34E+00,1.19E+01,10
3.33E+00,1.15E+01,10
-7.82E-01,1.21E+01,10
-4.01E-02,1.20E+01,10
-4.34E+00,9.16E+00,10
1.72E+00,8.14E+00,10
3.58E+00,1.16E+01,10
-2.83E+00,1.18E+01,10
-3.50E-01,8.12E+00,10
-4.23E+00,9.09E+00,10
4.44E+00,1.10E+01,10
3.90E+00,1.14E+01,10
-3.78E+00,1.15E+01,10
-4.71E+00,1.08E+01,10
-1.04E+00,1.20E+01,10
-4.45E+00,9.18E+00,10
2.41E+00,1.19E+01,10
1.62E-01,1.22E+01,10
-2.16E+00,8.34E+00,10
-3.18E+00,8.60E+00,10
-4.45E+00,1.10E+01,10
1.90E+00,8.24E+00,10
-1.37E+00,1.19E+01,10
2.24E+00,1.19E+01,10
-4.87E+00,1.05E+01,10
2.04E-01,8.15E+00,10
2.94E+00,1.17E+01,10
-2.49E+00,8.40E+00,10
1.79E+00,8.20E+00,10
1.45E+00,1.20E+01,10
-2.96E+00,1.18E+01,10
-3.37E+00,1.16E+01,10
-4.03E+00,8.83E+00,10
8.84E-01,8.07E+00,10
4.96E+00,9.91E+00,10
3.84E+00,1.13E+01,10
1.55E+00,8.19E+00,10
4.59E+00,9.39E+00,10
1.99E+00,1.19E+01,10
-1.46E+00,1.21E+01,10
-6.56E-01,1.21E+01,10
3.58E+00,1.15E+01,10
-3.73E-01,1.20E+01,10
3.31E+00,8.69E+00,10
4.97E+00,1.03E+01,10
1.03E+00,8.08E+00,10
3.19E+00,1.16E+01,10
1.85E+00,1.20E+01,10
-8.37E-02,1.22E+01,10
-2.36E+00,1.19E+01,10
-4.01E+00,8.92E+00,10
3.33E-01,1.21E+01,10
2.09E+00,1.19E+01,10
4.59E+00,9.34E+00,10
-2.98E+00,1.05E+01,11
-2.43E+00,8.25E+00,11
1.69E+00,7.58E+00,11
-3.83E-01,7.17E+00,11
-2.41E+00,8.26E+00,11
2.62E+00,1.15E+01,11
-1.85E+00,7.78E+00,11
-2.23E+00,8.08E+00,11
-2.47E+00,1.17E+01,11
2.85E+00,9.20E+00,11
-2.53E+00,1.18E+01,11
-5.70E-01,1.31E+01,11
1.65E+00,7.53E+00,11
2.87E+00,1.11E+01,11
-2.13E-01,1.31E+01,11
-1.91E+00,7.69E+00,11
-3.17E-01,7.17E+00,11
7.74E-03,7.12E+00,11
-1.35E+00,1.28E+01,11
-2.60E+00,1.16E+01,11
1.19E+00,1.29E+01,11
-2.45E+00,1.19E+01,11
2.48E+00,1.18E+01,11
1.99E+00,1.24E+01,11
2.62E+00,8.64E+00,11
1.00E-01,7.15E+00,11
2.43E+00,8.24E+00,11
-3.00E-01,7.08E+00,11
2.55E+00,1.17E+01,11
1.08E+00,1.29E+01,11
1.74E+00,1.26E+01,11
1.42E+00,1.28E+01,11
1.02E+00,1.29E+01,11
2.47E+00,1.19E+01,11
-1.79E+00,1.26E+01,11
1.58E+00,7.58E+00,11
-3.24E-01,1.30E+01,11
-1.03E+00,7.19E+00,11
1.68E+00,7.60E+00,11
7.00E-01,7.10E+00,11
3.09E-01,7.20E+00,11
3.29E-01,7.08E+00,11
2.81E+00,1.12E+01,11
2.38E+00,1.18E+01,11
1.31E+00,1.28E+01,11
-1.06E+00,1.30E+01,11
-2.20E+00,1.21E+01,11
-2.04E+00,1.23E+01,11
5.94E-01,1.31E+01,11
1.46E+00,1.27E+01,11
4.33E-01,7.13E+00,11
1.35E+00,7.35E+00,11
-1.52E+00,1.28E+01,11
2.36E+00,1.20E+01,11
-9.71E-01,1.29E+01,11
3.77E-01,1.31E+01,11
5.97E-01,7.17E+00,11
-2.16E+00,1.22E+01,11
7.08E-01,7.24E+00,11
8.50E-01,7.14E+00,11
-1.14E+00,7.35E+00,11
6.08E-01,7.08E+00,11
4.77E-01,1.31E+01,11
2.70E+00,1.15E+01,11
1.41E+00,1.27E+01,11
-2.92E+00,1.07E+01,11
-2.87E-01,1.32E+01,11
-1.70E+00,7.70E+00,11
2.23E+00,8.09E+00,11
8.04E-01,1.30E+01,11
-5.09E-01,1.30E+01,11
1.56E-01,1.31E+01,11
-2.31E+00,1.20E+01,11
2.65E+00,8.71E+00,11
-1.64E-01,1.30E+01,11
-1.69E+00,7.67E+00,11
6.24E-01,7.21E+00,11
-1.59E+00,1.27E+01,11
2.09E+00,8.05E+00,11
1.56E-02,1.31E+01,11
-9.98E-01,7.26E+00,11
-2.79E+00,9.04E+00,11
2.85E+00,9.25E+00,11
-8.40E-01,1.29E+01,11
-2.18E+00,1.22E+01,11
-2.36E+00,8.18E+00,11
5.57E-03,7.05E+00,11
4.96E-02,1.30E+01,11
-4.75E-01,7.11E+00,11
2.56E+00,8.62E+00,11
5.09E-01,1.30E+01,11
7.20E-01,1.30E+01,11
-1.93E+00,7.73E+00,11
2.81E+00,8.96E+00,11
-6.35E-01,1.30E+01,11
-1.66E+00,7.52E+00,11
2.76E+00,8.93E+00,11
-1.84E+00,7.74E+00,11
2.72E-02,1.31E+01,11
1.98E+00,7.92E+00,11
