Feature_1,Feature_2,Label
-0.051774,0.25537,1
0.14915,0.29704,1
-0.37888,0.018693,1
0.62743,0.28261,1
-0.056133,-0.28099,1
-0.21677,0.31522,1
-0.79152,0.33496,1
0.10465,0.2052,1
0.12454,-0.20026,1
-0.0242,0.61428,1
0.11316,0.32562,1
0.42082,0.25713,1
0.16628,-0.30819,1
0.07382,0.082697,1
0.54893,-0.5299,1
0.28675,0.11245,1
0.23462,0.58741,1
-0.012496,-0.41696,1
4.3442,4.6523,2
3.2822,5.8377,2
4.4289,4.0664,2
5.6157,3.7098,2
4.0952,4.7368,2
3.8544,3.3407,2
2.6582,3.495,2
5.0626,4.05,2
4.9,2.5422,2
2.7074,4.6507,2
4.4936,5.098,2
2.6023,4.0712,2
5.2956,3.8508,2
5.2423,1.9622,2
2.8231,3.9656,2
3.2505,4.4551,2
3.5758,2.6063,2
3.9958,3.0566,2
5.8379,4.3187,2
1.9851,5.8093,2
3.8112,4.1971,2
5.8499,5.1115,2
4.0599,3.3029,2
4.7907,2.4455,2
2.8308,2.9517,2
4.2904,4.1562,2
4.9985,5.1452,2
3.8078,3.6682,2
3.4541,4.9235,2
3.7447,4.7298,2
1.4883,4.1706,2
2.8052,6.2697,2
5.7048,4.5608,2
4.3592,2.6744,2
3.3137,2.3723,2
3.9778,6.6344,2
5.6614,4.8674,2
5.0899,4.7869,2
3.98,3.1332,2
4.997,3.5828,2
5.1861,1.9626,2
4.8312,4.7836,2
5.6722,4.1999,2
3.7998,4.1031,2
5.5688,5.0161,2
4.5045,3.9017,2
3.2974,4.3597,2
6.6872,4.1085,2
4.5559,3.1751,2
3.6367,5.3816,2
4.2267,4.8915,2
3.7998,3.403,2
3.4786,5.1693,2
5.25,3.73,2
4.1654,4.8759,2
3.187,4.4453,2
4.2415,2.6502,2
3.299,2.6101,2
3.1097,3.0999,2
2.4026,4.6743,2
4.0248,3.3258,2
4.3317,3.4055,2
4.8319,1.9557,2
4.7894,4.8664,2
4.191,4.7114,2
6.2456,3.0865,2
4.0339,4.7467,2
4.7763,3.9313,2
3.7123,3.1367,2
3.6173,5.42,2
3.9125,2.6799,2
4.3128,3.8456,2
4.7055,4.6337,2
4.9791,3.1659,2
4.5897,4.846,2
6.367,2.4887,2
4.2395,5.375,2
4.7507,4.2086,2
4.4017,5.5151,2
2.7947,4.8399,2
5.2679,3.8871,2
3.4574,4.6287,2
4.4005,4.8602,2
3.1764,3.9263,2
3.0937,2.7539,2
5.2814,2.476,2
3.4097,2.9275,2
4.7277,4.8669,2
5.3421,3.618,2
3.0119,2.1043,2
4.0094,4.0074,2
2.9198,2.1723,2
3.6799,3.6467,2
4.6293,2.7456,2
2.7841,4.1644,2
5.2655,4.8025,2
3.4409,3.9069,2
3.6187,3.8445,2
3.3519,2.8545,2
3.0946,3.8276,2
5.1446,3.0569,2
4.6614,5.4489,2
3.6709,4.7971,2
5.5706,5.2269,2
3.4911,3.6779,2
2.7133,5.1976,2
2.2593,4.5676,2
3.1423,4.4693,2
4.3342,4.6443,2
3.9565,3.803,2
3.41,3.6932,2
3.7477,0.98231,2
3.3718,4.4534,2
4.8457,4.4451,2
4.8315,5.7931,2
2.4404,3.7772,2
4.2023,3.9315,2
5.3752,5.3816,2
2.6681,2.1375,2
2.7557,2.0202,2
-2.7937,-4.9324,3
-4.048,-3.6708,3
-4.6124,-4.3367,3
-4.7653,-3.9859,3
-2.913,-4.824,3
-3.0252,-3.9875,3
-4.2842,-5.6553,3
-4.4126,-5.0151,3
-2.6513,-2.4875,3
-2.8718,-3.9893,3
-3.3198,-4.3735,3
-4.652,-3.9054,3
-4.0106,-3.3466,3
-4.7544,-3.7152,3
-5.1564,-4.8948,3
-5.0526,-4.4106,3
-4.2485,-3.811,3
-3.4453,-3.4067,3
-2.7633,-4.1785,3
-3.1496,-2.5693,3
-4.1399,-4.3204,3
-1.5025,-5.7003,3
-2.3214,-4.5746,3
-2.476,-4.9597,3
-2.3324,-4.5249,3
-4.9597,-4.234,3
-5.0752,-3.7824,3
-3.1467,-2.603,3
-3.3987,-4.0759,3
-2.3493,-3.7077,3
-5.028,-3.4636,3
-1.4012,-4.8193,3
-6.0054,-3.5413,3
-4.9894,-3.9801,3
-4.2973,-3.5094,3
-3.3457,-3.6746,3
-4.3646,-3.5322,3
-6.2122,-4.1444,3
-3.9405,-2.9153,3
-3.1917,-3.8673,3
-3.4711,-3.281,3
-3.1829,-4.0706,3
-2.1214,-4.3798,3
-2.9689,-3.6648,3
-3.7393,-4.3713,3
-5.5396,-4.6307,3
-3.6725,-3.7645,3
-5.1723,-4.3275,3
-3.5915,-4.7543,3
-3.6744,-3.4508,3
-2.8331,-3.6769,3
-5.0564,-4.6994,3
-3.6118,-3.7148,3
-2.7735,-3.848,3
-4.9848,-4.7417,3
-4.3289,-5.2261,3
-4.112,-3.1832,3
-4.856,-4.0538,3
-3.8124,-5.5369,3
-5.22,-1.7435,3
-2.3313,-4.4125,3
-3.795,-3.8306,3
-4.4585,-2.905,3
-5.0534,-4.2803,3
-4.0636,-5.2938,3
-4.7643,-5.8845,3
-2.4797,-2.8104,3
-4.473,-4.5008,3
-3.3379,-4.9419,3
-3.8774,-4.6303,3
-7.1369,-3.4562,3
-5.2513,-3.6347,3
-4.3833,-5.7932,3
-2.9,-4.5756,3
-4.455,-3.8522,3
-3.7192,-4.0669,3
-3.4323,-2.6781,3
-1.7112,-4.0759,3
-3.5797,-3.5397,3
-4.7383,-4.2344,3
-3.5247,-3.3,3
-3.6796,-3.9919,3
-4.2639,-2.7435,3
-5.8811,-3.359,3
-3.2668,-3.8484,3
-2.7228,-3.9998,3
-2.6663,-3.0887,3
-2.0687,-4.0309,3
-4.4664,-4.3477,3
-3.9139,-3.8614,3
-3.5465,-3.4603,3
-4.7068,-0.95326,3
-5.2999,-4.7489,3
-4.6792,-3.8806,3
-4.5695,-3.4408,3
-3.7267,-2.9215,3
-3.8698,-4.0123,3
-2.7375,-4.8517,3
-2.5008,-1.4723,3
-4.4805,-3.5784,3
-2.6273,-3.2858,3
-3.7816,-5.1098,3
-5.5256,-4.4141,3
-5.5324,-3.2087,3
-5.5989,-2.983,3
-3.9394,-2.0308,3
-6.6502,-2.995,3
-3.298,-4.2838,3
-5.6265,-1.8508,3
-3.6511,-4.0843,3
-2.1991,-4.1316,3
-2.0209,-3.572,3
-2.5544,-3.4923,3
-3.424,-3.1776,3
-4.2151,-3.6825,3
-3.6003,-2.8264,3
-2.0077,-3.4863,3
-4.4971,-4.7162,3
-3.3437,-5.217,3
-4.5704,-3.4576,3
-2.8625,3.0614,4
-3.9268,3.1734,4
-4.1916,4.0048,4
-2.9071,4.5371,4
-2.9107,3.9351,4
-2.5344,5.0271,4
-3.4433,4.2722,4
-5.6565,3.0955,4
-3.1944,3.7194,4
-3.8062,2.3867,4
-3.5738,4.9805,4
-3.4699,2.4079,4
-1.385,4.422,4
-2.647,3.6607,4
-3.7361,3.3604,4
-5.9287,2.9554,4
-3.6748,4.0822,4
-3.3829,4.2841,4
-4.8345,3.7355,4
-3.3352,4.4614,4
-3.9724,3.9488,4
-3.3803,2.6349,4
-7.2193,4.8121,4
-3.8777,3.06,4
-3.1991,4.7848,4
-5.275,4.3353,4
-4.9365,3.6827,4
-3.4994,2.7108,4
-5.5478,3.9043,4
-4.7423,4.1393,4
-4.0894,3.0319,4
-3.6071,3.8984,4
-4.4138,5.084,4
-4.7721,3.2715,4
-4.084,3.2327,4
-3.152,4.4617,4
-3.4488,4.4572,4
-3.464,2.6143,4
-5.8047,4.6431,4
-4.1858,4.4656,4
-4.9686,3.41,4
-4.5565,3.4559,4
-5.6648,4.2568,4
-4.3387,5.0201,4
-5.9802,4.3724,4
-3.4752,5.3225,4
-2.6582,4.4033,4
-4.3272,3.5517,4
-3.9082,3.5919,4
-5.288,3.5549,4
-4.4512,3.557,4
-2.5091,4.792,4
-5.2783,3.4778,4
-3.8025,4.7061,4
-3.8675,5.7043,4
-3.1856,4.0705,4
-2.0418,3.8144,4
-3.2516,5.3987,4
-4.3872,5.1294,4
-6.0223,3.8821,4
-3.3927,3.6575,4
-3.5166,3.6394,4
-3.7501,3.8263,4
-3.7444,3.9509,4
-3.6603,4.4183,4
-4.2441,5.2273,4
-3.3796,5.9051,4
-4.2322,3.2224,4
-5.5404,4.3007,4
-5.3651,4.5626,4
-4.4121,3.7501,4
-2.0628,4.0137,4
-4.706,4.5179,4
-3.6623,4.4012,4
-3.8727,5.4148,4
-4.4332,4.3905,4
-4.7308,4.694,4
-3.5181,4.3286,4
-1.6069,4.5715,4
-2.2546,5.7754,4
-3.9154,5.2646,4
-5.4589,3.8672,4
-3.4878,1.6124,4
-5.5484,3.9171,4
-3.2701,5.6343,4
-4.8508,2.7016,4
-3.0365,4.2029,4
-4.7466,3.8117,4
-3.3092,4.9115,4
-3.6607,4.0329,4
-4.1202,4.7479,4
-5.5377,5.1834,4
-1.6361,2.4071,4
-2.555,3.6371,4
-4.429,2.8439,4
-3.8891,3.5337,4
-4.7952,4.389,4
-2.4969,3.2425,4
-3.8157,5.1757,4
-4.6246,3.149,4
-2.2033,5.1178,4
-4.6028,3.3622,4
-2.9059,4.8583,4
-4.928,4.4237,4
-5.5836,5.1315,4
-2.6991,3.941,4
-4.4009,4.1913,4
-3.5249,2.3576,4
-3.8657,3.0528,4
-7.0597,2.6023,4
-4.3598,3.1141,4
-3.7377,4.5913,4
-5.7642,5.2181,4
-6.1648,3.2653,4
-5.5389,4.5322,4
-4.1586,4.4487,4
-4.4227,4.778,4
-3.2934,4.8222,4
-2.8082,3.0649,4
-2.5764,2.5043,4
3.9432,-4.0987,5
2.9435,-2.1791,5
4.542,-4.601,5
3.5614,-3.3639,5
3.6219,-3.0561,5
4.1385,-3.4344,5
4.1283,-4.4135,5
3.9617,-4.9412,5
3.2775,-4.9929,5
2.6518,-3.5727,5
3.425,-3.9237,5
3.5895,-3.3706,5
4.7109,-5.7332,5
4.311,-2.8168,5
3.3017,-2.996,5
3.8807,-3.7127,5
5.4927,-1.8551,5
4.1764,-3.232,5
3.0043,-3.9037,5
4.9344,-5.1449,5
4.3315,-4.3353,5
3.9934,-4.559,5
4.1216,-3.7398,5
2.6241,-4.2916,5
3.2522,-4.1796,5
4.2173,-2.5469,5
3.2643,-6.3996,5
5.0044,-4.6311,5
4.9195,-5.4896,5
4.9543,-4.8289,5
3.4727,-3.4764,5
5.4111,-3.3421,5
3.6586,-1.7892,5
5.1041,-4.882,5
4.5086,-4.1406,5
2.5643,-2.7389,5
5.0045,-4.9913,5
4.7606,-3.0884,5
4.0444,-3.687,5
5.4343,-3.7476,5
3.6509,-3.6455,5
4.3521,-5.2525,5
3.7924,-2.4449,5
5.1765,-4.2933,5
5.3672,-3.9357,5
2.261,-2.8615,5
4.3746,-3.8434,5
3.6787,-3.5148,5
3.6186,-5.9775,5
4.3663,-3.9975,5
4.6596,-4.3514,5
4.6071,-4.1931,5
3.0047,-3.8798,5
5.208,-3.4219,5
4.6768,-4.9119,5
3.3002,-3.2956,5
4.9223,-2.5836,5
5.1209,-4.3153,5
2.2429,-4.5653,5
1.1268,-2.8805,5
4.2499,-5.3534,5
2.9336,-4.0267,5
4.5988,-4.8767,5
4.3866,-3.1701,5
3.3835,-4.2704,5
4.128,-3.0722,5
4.233,-3.9208,5
3.1316,-4.2875,5
4.0671,-2.7935,5
3.5749,-4.9425,5
2.7787,-1.7095,5
4.4586,-3.1776,5
2.9934,-2.3587,5
3.9344,-2.4339,5
4.4116,-4.5643,5
3.8242,-4.8689,5
3.808,-4.7962,5
3.0504,-5.2536,5
4.269,-6.0126,5
4.2227,-2.6777,5
4.4193,-2.2453,5
5.0073,-4.1932,5
3.5118,-4.3258,5
4.6473,-2.4447,5
4.5561,-3.5437,5
3.1903,-4.5129,5
4.2479,-3.794,5
2.8277,-5.4291,5
4.5748,-3.4559,5
4.0532,-3.0847,5
3.3477,-3.4613,5
2.5925,-4.1619,5
6.7636,-4.6324,5
2.4204,-3.1179,5
4.5376,-2.2468,5
4.1474,-4.5595,5
4.9647,-3.8724,5
2.6966,-2.9506,5
3.363,-3.114,5
3.3393,-4.9393,5
2.9652,-4.5605,5
4.6717,-2.136,5
5.1126,-3.3536,5
3.8069,-1.3961,5
4.4089,-3.5364,5
1.8907,-3.304,5
5.0986,-4.9579,5
3.5873,-4.109,5
4.4575,-2.8238,5
3.588,-3.5008,5
6.4769,-4.3381,5
3.8562,-3.0532,5
3.4538,-5.0434,5
4.4147,-4.9065,5
4.5645,-1.9928,5
3.0425,-2.2306,5
3.2405,-4.5614,5
4.521,-4.6448,5
4.0721,-3.2229,5
3.658,-4.6166,5
